customer_id,age,yrs_experience,family_size,education_level,income,mortgage_amt,credit_card_acct,credit_card_spend,share_trading_acct,fixed_deposit_acct,online_acct,personal_loan
2563,61,29,2,Undergraduate,17,0,no,0,0,0,yes,no
1298,30,5,1,Advanced or Professional,126,153,no,0,1,1,yes,yes
1091,57,17,2,Undergraduate,123,0,no,0,0,0,no,yes
910,53,18,2,Advanced or Professional,12,186,yes,1,0,0,no,no
4514,58,4,4,Advanced or Professional,140,112,no,0,0,0,yes,yes
4526,64,17,3,Undergraduate,36,71,no,0,0,0,yes,no
1210,63,25,2,Advanced or Professional,61,0,no,0,0,0,yes,no
216,58,25,1,Advanced or Professional,172,177,no,0,1,1,no,yes
3445,60,11,4,Advanced or Professional,179,0,no,0,0,1,yes,yes
5947,27,19,2,Advanced or Professional,132,169,no,0,0,0,yes,no
305,27,26,4,Advanced or Professional,60,0,yes,1.6,1,0,yes,no
2120,31,26,2,Undergraduate,19,157,no,0,0,0,yes,no
3576,,,,Undergraduate,,0,yes,6.3,0,0,yes,no
4325,,,,Graduate,,0,no,0,0,0,yes,no
2400,42,28,4,Advanced or Professional,119,0,no,0,0,0,yes,no
5510,64,2,2,Graduate,21,0,yes,0.4,0,0,yes,no
5873,61,30,2,Advanced or Professional,82,137,no,0,0,0,yes,no
2565,47,5,4,Advanced or Professional,138,141,no,0,0,0,yes,yes
520,23,7,2,Undergraduate,15,0,no,0,0,0,no,no
2397,62,22,1,Undergraduate,96,101,no,0,0,0,yes,no
3532,46,17,2,Graduate,60,141,yes,2.3,0,0,no,no
3205,50,15,4,Advanced or Professional,39,147,no,0,0,0,yes,no
439,27,18,2,Undergraduate,160,227,no,0,0,0,no,yes
17,40,38,1,Undergraduate,85,70,no,0,0,0,no,no
5797,45,39,1,Advanced or Professional,137,225,no,0,0,0,yes,no
6000,55,35,2,Undergraduate,37,0,no,0,1,0,yes,no
5620,63,36,3,Graduate,121,186,yes,1.5,0,0,no,no
5989,27,37,1,Advanced or Professional,91,0,yes,1.8,0,0,no,no
356,52,19,3,Advanced or Professional,90,0,no,0,0,0,yes,no
1332,53,17,3,Advanced or Professional,193,139,yes,0.3,0,0,yes,yes
1158,57,39,2,Undergraduate,44,131,yes,0.6,0,0,no,no
1328,24,31,3,Advanced or Professional,79,158,no,0,0,0,no,no
2591,46,5,3,Undergraduate,54,0,yes,3.5,0,0,no,no
5535,61,13,1,Undergraduate,71,158,no,0,0,0,yes,no
5246,41,25,3,Advanced or Professional,13,0,no,0,0,0,yes,no
5807,33,7,3,Advanced or Professional,12,76,no,0,1,0,no,no
941,29,42,2,Undergraduate,122,0,no,0,0,0,no,no
5481,27,,,Undergraduate,,113,yes,3.3,0,0,yes,no
5434,63,28,3,Undergraduate,29,0,no,0,0,1,yes,no
4914,39,14,1,Advanced or Professional,50,90,no,0,0,0,yes,no
4810,37,2,1,Undergraduate,95,0,no,0,0,0,yes,no
3860,57,32,4,Graduate,70,0,no,0,0,0,yes,no
1489,55,31,4,Graduate,65,0,no,0,0,0,yes,no
2892,55,26,4,Graduate,66,97,no,0,1,0,no,no
3022,,65,6,Graduate,231,0,no,0,0,0,no,no
1584,39,14,3,Advanced or Professional,25,0,no,0,0,0,yes,no
5337,55,3,3,Undergraduate,117,0,no,0,0,0,no,yes
4102,64,37,2,Advanced or Professional,101,0,no,0,0,0,yes,no
4232,61,12,1,Graduate,174,0,no,0,0,1,yes,yes
4514,47,30,1,Advanced or Professional,77,0,no,0,0,0,yes,no
3480,49,4,2,Graduate,96,107,no,0,0,0,no,no
2453,54,36,2,Graduate,75,0,no,0,0,0,no,no
645,41,38,3,Graduate,207,104,no,0,1,0,no,no
2077,39,9,4,Advanced or Professional,20,73,yes,0.8,0,0,no,no
3407,50,28,3,Undergraduate,110,0,no,0,0,0,yes,no
5789,38,24,1,Graduate,8,128,no,0,0,0,yes,no
4507,29,18,1,Undergraduate,131,0,no,0,1,0,yes,yes
5499,43,14,4,Advanced or Professional,192,140,no,0,0,0,no,yes
1639,33,18,4,Advanced or Professional,163,273,no,0,0,0,no,yes
1539,65,24,3,Undergraduate,162,154,no,0,0,0,no,no
4957,41,3,1,Undergraduate,38,0,no,0,0,0,yes,no
1721,28,29,3,Advanced or Professional,64,0,yes,0.3,0,0,yes,no
5953,60,27,3,Undergraduate,66,0,no,0,0,0,yes,no
4487,54,37,1,Graduate,150,98,no,0,0,0,no,no
4260,36,35,1,Graduate,121,200,yes,0.5,0,0,yes,no
3524,47,35,3,Undergraduate,13,0,no,0,0,0,yes,no
1075,31,17,1,Graduate,126,0,no,0,0,1,no,no
5220,52,9,4,Undergraduate,107,197,yes,0.1,0,0,yes,no
2386,39,6,4,Advanced or Professional,82,88,no,0,0,0,no,no
1109,32,1,1,Graduate,78,100,no,0,0,0,yes,no
3467,45,13,2,Advanced or Professional,167,135,yes,4.2,0,1,yes,yes
4839,64,33,1,Advanced or Professional,140,79,no,0,0,0,yes,no
3794,49,26,4,Undergraduate,124,150,yes,0.5,0,0,yes,no
1145,24,26,3,Advanced or Professional,20,82,no,0,0,0,no,no
292,25,2,2,Undergraduate,90,0,yes,1.2,0,0,yes,no
741,,,,Undergraduate,273,0,no,0,0,0,yes,no
2764,57,21,1,Undergraduate,94,0,no,0,0,0,no,no
3978,33,1,1,Advanced or Professional,223,0,no,0,0,0,no,no
3741,55,12,3,Advanced or Professional,99,0,no,0,0,0,yes,no
5223,43,15,1,Undergraduate,54,0,no,0,0,0,no,no
4859,53,18,2,Undergraduate,85,94,yes,3.7,0,0,no,no
233,61,24,2,Advanced or Professional,79,0,yes,3,0,0,yes,no
1775,54,38,3,Graduate,51,0,no,0,0,0,yes,no
1064,56,15,3,Advanced or Professional,14,124,yes,1,0,0,yes,no
2095,54,3,3,Undergraduate,107,222,no,0,0,0,no,no
144,47,28,1,Graduate,58,90,no,0,0,0,yes,no
103,61,41,2,Advanced or Professional,17,0,no,0,0,0,yes,no
27,62,7,3,Undergraduate,105,0,no,0,0,0,no,no
1505,48,39,1,Advanced or Professional,141,0,no,0,0,0,no,no
4628,34,30,1,Undergraduate,25,0,no,0,0,0,no,no
4940,38,27,3,Undergraduate,76,0,no,0,0,0,yes,no
637,41,7,4,Graduate,63,0,yes,2.3,0,1,yes,yes
680,60,37,1,Undergraduate,84,0,no,0,0,0,no,no
3473,35,20,1,Undergraduate,73,0,yes,2.7,0,0,yes,no
3239,50,19,1,Undergraduate,39,0,no,0,0,0,no,no
263,,,,Advanced or Professional,,89,no,0,0,0,yes,no
5835,65,15,4,Undergraduate,12,112,yes,1.1,0,0,yes,no
2421,31,40,3,Graduate,76,178,no,0,0,0,no,no
5269,23,28,2,Undergraduate,75,0,no,0,0,0,yes,no
3655,43,34,1,Undergraduate,172,0,no,0,0,0,yes,no
1694,,,,Undergraduate,8,0,no,0,0,0,yes,no
3135,36,28,2,Undergraduate,147,0,no,0,0,0,no,no
1571,,,,Advanced or Professional,84,108,no,0,0,0,yes,no
4504,47,39,1,Undergraduate,64,0,no,0,0,0,yes,no
767,51,2,4,Undergraduate,61,0,no,0,0,0,yes,no
3464,39,10,3,Undergraduate,62,159,no,0,0,0,no,no
2508,52,23,3,Advanced or Professional,187,98,no,0,0,0,yes,no
685,31,35,2,Undergraduate,89,0,yes,4,1,0,yes,no
3973,63,1,1,Graduate,125,0,no,0,0,0,yes,yes
522,46,4,4,Undergraduate,73,107,no,0,1,0,yes,no
4145,53,9,4,Graduate,48,119,no,0,0,0,no,no
1677,66,,,Undergraduate,53,0,yes,3.5,0,0,yes,no
1318,49,22,1,Advanced or Professional,156,196,no,0,0,0,yes,yes
5049,36,4,3,Graduate,42,0,yes,1.1,0,0,yes,no
1790,35,31,2,Advanced or Professional,76,87,no,0,0,0,yes,no
3444,64,21,2,Advanced or Professional,41,0,no,0,1,0,no,no
1208,54,28,1,Graduate,84,0,no,0,0,0,yes,no
4035,45,12,2,Advanced or Professional,61,262,yes,0.7,0,0,yes,no
4016,44,37,1,Graduate,74,0,yes,1.2,0,0,yes,no
1060,64,6,3,Advanced or Professional,133,319,no,0,1,0,no,yes
1302,64,15,4,Undergraduate,128,0,yes,2.4,0,0,yes,no
5018,67,4,2,Advanced or Professional,19,0,no,0,0,0,no,no
2850,23,25,3,Undergraduate,45,122,no,0,0,0,yes,no
2284,28,21,2,Undergraduate,92,0,no,0,0,0,yes,no
5028,26,3,1,Graduate,115,0,no,0,1,0,no,yes
5678,32,27,3,Advanced or Professional,116,311,no,0,0,0,yes,yes
3943,27,16,4,Undergraduate,68,256,yes,5.4,0,0,yes,no
773,,,,Undergraduate,131,0,no,0,1,0,yes,no
957,40,0,1,Undergraduate,70,128,no,0,0,0,yes,no
3318,48,7,2,Undergraduate,34,139,yes,0.3,0,0,yes,no
5986,,65,,Graduate,281,208,no,0,0,0,yes,no
562,36,0,1,Undergraduate,171,259,no,0,0,0,yes,yes
2095,45,29,1,Graduate,21,0,yes,1,0,0,yes,no
2040,91,62,6,Advanced or Professional,,0,no,0,0,0,yes,no
103,40,33,1,Graduate,53,0,no,0,0,0,no,no
5657,51,7,1,Graduate,150,94,no,0,0,0,yes,no
2240,65,27,2,Undergraduate,61,153,no,0,0,0,yes,no
4151,26,31,2,Graduate,72,145,no,0,0,0,no,no
1290,33,8,1,Undergraduate,76,0,no,0,0,0,yes,no
3797,50,28,3,Advanced or Professional,44,0,no,0,0,0,yes,no
3179,,,,Undergraduate,,0,no,0,0,0,yes,no
1032,50,11,4,Undergraduate,87,128,no,0,0,0,yes,no
34,46,65,,Undergraduate,212,0,yes,6.9,0,0,yes,no
1004,38,13,1,Advanced or Professional,114,101,no,0,0,0,no,no
577,60,9,4,Undergraduate,109,0,no,0,0,0,yes,yes
3315,30,37,3,Graduate,134,317,no,0,0,0,yes,yes
5626,66,34,2,Advanced or Professional,100,0,no,0,0,0,yes,no
406,27,25,2,Advanced or Professional,34,0,no,0,0,0,yes,no
1181,40,1,3,Graduate,115,0,yes,0.4,0,0,no,no
2051,50,19,1,Advanced or Professional,83,0,yes,0.6,0,0,yes,no
4366,38,31,4,Advanced or Professional,49,159,no,0,0,0,yes,no
889,36,29,1,Undergraduate,53,0,yes,0.7,0,0,no,no
2915,35,13,1,Graduate,72,169,no,0,0,0,yes,no
5616,,24,4,Undergraduate,21,0,no,0,0,0,no,no
3209,30,21,3,Advanced or Professional,62,237,yes,0.5,0,0,yes,no
607,56,17,3,Graduate,55,0,yes,2.4,0,0,no,no
355,43,18,2,Undergraduate,12,114,no,0,0,0,yes,no
2920,51,15,1,Graduate,87,0,no,0,0,0,no,no
4614,25,34,1,Graduate,33,0,no,0,1,0,yes,no
4905,27,35,2,Undergraduate,133,0,no,0,0,0,no,no
1132,28,24,3,Undergraduate,58,0,no,0,0,0,yes,no
5726,27,19,2,Undergraduate,71,0,no,0,0,0,no,no
785,55,14,4,Advanced or Professional,185,0,yes,5.9,0,0,yes,yes
5284,56,28,1,Graduate,78,0,no,0,0,0,no,no
1433,34,14,4,Advanced or Professional,170,263,yes,0.3,0,0,no,yes
2791,27,10,1,Undergraduate,82,172,no,0,0,0,yes,no
497,44,40,3,Graduate,115,0,no,0,0,0,no,no
3846,46,7,3,Graduate,74,278,no,0,0,0,no,no
2887,41,30,2,Advanced or Professional,80,0,no,0,0,0,yes,no
4677,34,10,4,Advanced or Professional,80,0,yes,1.2,1,0,yes,no
5129,46,,,Undergraduate,,0,no,0,0,0,yes,no
2312,63,23,4,Undergraduate,68,0,no,0,0,0,no,no
3954,49,8,1,Undergraduate,207,0,no,0,0,0,yes,no
3635,50,17,3,Undergraduate,37,0,no,0,0,0,no,no
3220,63,33,2,Undergraduate,93,113,no,0,0,0,yes,no
2751,44,42,2,Undergraduate,94,179,no,0,1,0,yes,no
832,37,16,2,Undergraduate,111,117,yes,1.1,0,0,yes,no
5321,35,18,4,Advanced or Professional,105,0,no,0,0,0,yes,no
1534,40,15,1,Graduate,28,82,no,0,0,0,yes,no
1982,38,17,3,Advanced or Professional,60,0,no,0,0,0,no,no
2542,62,26,1,Advanced or Professional,104,141,no,0,0,0,no,no
4331,54,5,3,Undergraduate,133,0,no,0,0,0,yes,yes
3603,58,6,1,Advanced or Professional,60,0,no,0,0,0,no,no
3383,37,37,1,Undergraduate,100,0,no,0,0,1,no,no
2201,53,34,2,Undergraduate,126,72,no,0,0,0,no,yes
4187,46,28,2,Graduate,111,200,no,0,0,0,no,no
1193,43,7,1,Advanced or Professional,63,0,no,0,1,0,yes,no
5697,91,2,6,Undergraduate,,0,yes,6.8,0,0,no,no
1091,32,14,1,Undergraduate,126,70,no,0,1,0,yes,no
3312,59,17,3,Graduate,152,0,no,0,0,0,yes,yes
231,51,28,2,Undergraduate,67,0,no,0,0,0,no,no
2558,40,21,1,Advanced or Professional,83,0,no,0,0,0,no,no
2713,29,2,3,Undergraduate,8,155,no,0,0,0,yes,no
2054,54,11,3,Undergraduate,56,146,no,0,0,1,yes,no
3920,49,11,2,Advanced or Professional,46,0,no,0,0,0,yes,no
2995,66,16,4,Graduate,38,0,no,0,0,0,no,no
3078,56,16,2,Advanced or Professional,91,0,no,0,0,0,yes,no
3149,33,14,4,Undergraduate,73,0,yes,1,0,0,no,no
3434,48,27,4,Graduate,95,213,yes,2.1,0,0,yes,no
4109,58,20,4,Undergraduate,67,0,no,0,0,0,no,no
3223,60,3,2,Advanced or Professional,113,92,yes,7.2,0,1,yes,yes
1668,40,17,4,Graduate,39,221,yes,0.7,0,0,no,no
5708,64,19,2,Undergraduate,151,0,yes,2.9,0,0,no,yes
380,60,6,4,Graduate,86,96,no,0,0,0,no,no
2143,64,0,2,Advanced or Professional,75,115,yes,0.1,0,0,yes,no
3008,47,35,3,Graduate,178,270,no,0,0,0,no,yes
5238,31,8,1,Undergraduate,72,128,yes,0.4,0,0,yes,no
610,59,35,4,Undergraduate,22,0,no,0,0,0,yes,no
2957,31,2,1,Graduate,191,362,no,0,0,0,yes,yes
642,60,22,2,Advanced or Professional,145,150,yes,5.2,1,1,no,yes
1541,37,16,3,Graduate,91,318,yes,5,0,1,no,yes
1565,64,7,2,Undergraduate,33,208,yes,0.5,1,0,no,no
867,29,30,4,Advanced or Professional,110,0,no,0,0,0,yes,no
1528,38,29,2,Undergraduate,144,0,yes,9,0,1,no,yes
3068,58,6,2,Graduate,8,0,no,0,1,0,yes,no
2264,54,5,2,Advanced or Professional,131,0,no,0,0,1,no,yes
3224,25,36,1,Graduate,129,118,yes,5,0,0,yes,no
2373,31,6,2,Undergraduate,155,107,yes,1,1,0,yes,no
4944,25,34,1,Graduate,83,111,no,0,0,0,yes,no
3005,47,28,1,Undergraduate,74,71,yes,1.5,0,1,yes,no
3107,51,1,1,Undergraduate,22,125,no,0,0,0,yes,no
4152,30,17,4,Undergraduate,104,0,no,0,0,0,yes,no
619,49,34,3,Undergraduate,165,249,yes,3.9,0,0,yes,yes
3408,37,35,4,Graduate,136,181,no,0,0,0,yes,no
2676,54,36,2,Graduate,48,0,no,0,0,0,yes,no
2328,89,1,,Graduate,54,336,yes,5.6,0,0,no,no
1289,31,28,4,Graduate,154,0,no,0,0,0,no,yes
3797,51,22,4,Undergraduate,142,0,no,0,0,1,no,yes
4704,66,32,4,Undergraduate,70,135,no,0,0,0,yes,no
2634,30,42,2,Undergraduate,102,184,no,0,1,0,yes,no
2180,28,31,2,Undergraduate,21,0,yes,1,0,0,yes,no
3228,36,20,4,Undergraduate,189,120,no,0,0,0,yes,yes
4719,,,,Undergraduate,,83,no,0,0,0,yes,no
2300,23,33,4,Undergraduate,44,0,no,0,1,0,no,no
3540,45,38,2,Advanced or Professional,178,279,yes,3,0,1,no,yes
2536,54,22,4,Advanced or Professional,37,219,no,0,1,0,yes,no
2540,24,19,4,Advanced or Professional,111,0,yes,6.5,0,0,no,no
3491,,,,Undergraduate,,0,yes,6.6,0,0,yes,no
3869,56,30,4,Advanced or Professional,109,0,no,0,0,0,yes,yes
2493,36,21,3,Graduate,149,109,no,0,0,0,no,no
3076,49,24,4,Graduate,188,195,no,0,0,0,yes,yes
5531,55,31,4,Undergraduate,105,0,yes,0.2,0,0,no,no
885,28,41,1,Advanced or Professional,28,143,yes,0.2,0,0,yes,no
1756,32,24,4,Advanced or Professional,23,0,yes,3.4,1,0,no,no
2026,45,5,4,Advanced or Professional,123,112,no,0,1,0,yes,no
1834,29,0,1,Undergraduate,97,0,no,0,0,0,yes,no
4654,54,24,1,Undergraduate,21,0,no,0,0,0,no,no
1033,,,4,Advanced or Professional,,108,yes,1.9,0,0,no,no
2889,46,13,2,Advanced or Professional,97,72,no,0,0,0,yes,no
2376,64,23,3,Advanced or Professional,78,0,yes,4.2,0,0,no,no
95,,,2,Graduate,,0,yes,4.4,0,0,yes,no
3575,36,42,1,Advanced or Professional,72,136,no,0,0,0,no,no
1473,62,20,4,Undergraduate,66,167,yes,1.2,0,0,no,no
1359,64,24,4,Advanced or Professional,80,82,no,0,0,0,yes,no
600,50,12,2,Advanced or Professional,77,156,yes,0.5,0,0,no,no
4020,25,11,1,Undergraduate,34,159,no,0,0,0,yes,no
5198,,,,Graduate,,120,no,0,0,0,no,no
4225,62,5,4,Graduate,72,0,no,0,0,0,no,no
4315,38,32,2,Advanced or Professional,138,85,yes,5.3,0,1,yes,yes
216,66,32,3,Undergraduate,88,0,no,0,0,0,no,no
3396,64,33,3,Graduate,147,287,yes,8.6,0,0,no,yes
738,66,40,3,Undergraduate,47,80,no,0,0,0,yes,no
1547,45,21,4,Undergraduate,88,104,no,0,0,0,yes,no
5803,33,27,1,Graduate,91,0,no,0,0,0,no,yes
3911,33,40,4,Advanced or Professional,147,160,no,0,0,1,no,yes
2361,67,34,4,Graduate,138,102,no,0,0,0,no,no
4430,61,10,1,Advanced or Professional,71,152,no,0,0,0,yes,no
1855,57,11,4,Undergraduate,76,142,yes,0.3,0,0,yes,no
379,37,28,1,Advanced or Professional,26,221,no,0,0,0,yes,no
599,29,9,3,Graduate,22,0,no,0,0,0,yes,no
2637,52,16,1,Advanced or Professional,40,0,yes,3.4,0,0,yes,no
2125,52,3,2,Graduate,14,76,yes,0.7,0,0,yes,no
3947,41,40,1,Undergraduate,37,0,no,0,0,0,yes,no
5109,41,62,,Graduate,,0,no,0,0,0,no,no
3338,38,42,1,Graduate,41,128,yes,0.6,0,0,no,no
2111,24,,7,Graduate,,0,no,0,0,0,no,no
5677,58,14,3,Advanced or Professional,110,177,yes,4.7,0,1,no,yes
2608,28,41,3,Advanced or Professional,45,117,no,0,0,0,no,no
1009,36,6,3,Advanced or Professional,184,0,no,0,0,0,no,no
42,63,8,3,Advanced or Professional,71,0,yes,0.2,0,0,no,no
934,54,15,4,Undergraduate,20,70,yes,0.2,0,0,yes,no
3724,26,38,2,Undergraduate,149,0,no,0,0,0,yes,yes
194,29,28,4,Advanced or Professional,110,0,yes,0.6,0,0,no,no
787,,10,,Undergraduate,224,142,no,0,0,0,yes,no
792,32,6,4,Graduate,127,0,no,0,0,0,no,yes
2376,44,5,4,Graduate,180,0,no,0,0,0,yes,no
4948,61,42,2,Undergraduate,95,112,no,0,0,0,yes,no
996,44,31,2,Graduate,113,0,no,0,0,0,no,no
4980,26,17,1,Graduate,94,0,no,0,0,0,no,no
2729,51,13,4,Advanced or Professional,44,0,yes,0.8,0,0,yes,no
5080,28,22,1,Graduate,121,0,no,0,0,0,yes,no
1319,30,7,4,Undergraduate,16,89,no,0,0,0,yes,no
5101,48,27,1,Advanced or Professional,49,148,no,0,0,0,no,no
2911,45,31,2,Advanced or Professional,38,0,yes,1.2,0,0,yes,no
5948,61,13,1,Graduate,76,83,no,0,0,1,no,no
2743,34,13,2,Undergraduate,81,0,no,0,1,0,yes,no
3251,,,,Graduate,,0,yes,1.4,1,0,yes,no
3283,39,7,2,Undergraduate,106,76,no,0,0,1,yes,yes
5139,55,19,1,Advanced or Professional,162,0,no,0,0,0,no,yes
5589,47,5,3,Undergraduate,68,0,no,0,0,0,yes,no
5894,52,28,2,Graduate,67,0,yes,1.9,0,0,no,no
4335,39,24,4,Graduate,80,73,no,0,0,0,yes,no
3793,33,27,3,Graduate,139,0,no,0,0,0,no,no
2085,61,27,4,Advanced or Professional,136,206,no,0,0,0,no,yes
3703,56,25,2,Undergraduate,26,0,yes,1.1,1,0,yes,no
2749,40,42,4,Graduate,27,0,yes,0.1,0,0,no,no
1044,53,,,Graduate,238,0,yes,0.6,1,0,yes,no
5843,39,23,2,Advanced or Professional,147,0,yes,3.1,0,0,yes,yes
4875,64,18,2,Advanced or Professional,55,73,no,0,0,0,yes,no
2614,,64,6,Graduate,,0,no,0,0,0,no,no
2808,48,7,3,Graduate,141,264,no,0,0,0,no,yes
5596,26,42,4,Undergraduate,20,99,no,0,1,0,yes,no
772,,41,,Undergraduate,,0,yes,1.6,0,0,no,no
4603,40,40,4,Graduate,131,0,yes,3.8,0,0,yes,yes
5353,60,21,4,Graduate,192,0,yes,1.2,0,0,yes,yes
5564,36,35,2,Advanced or Professional,101,113,no,0,0,0,yes,no
2250,46,35,3,Advanced or Professional,162,94,yes,3.3,0,0,no,yes
2516,43,39,3,Advanced or Professional,85,131,no,0,0,0,no,no
46,62,36,4,Undergraduate,34,78,yes,0.2,1,0,yes,no
1594,56,5,2,Advanced or Professional,53,0,no,0,0,1,no,no
2427,,,4,Advanced or Professional,38,100,yes,0.1,1,0,yes,no
3622,36,16,3,Undergraduate,167,103,no,0,0,0,yes,yes
400,31,35,2,Undergraduate,105,0,no,0,0,0,yes,no
1816,29,42,4,Graduate,52,0,yes,0.9,0,0,no,no
4476,48,32,4,Undergraduate,98,102,no,0,0,0,yes,no
946,51,0,4,Undergraduate,23,0,no,0,0,0,yes,no
1121,28,14,2,Advanced or Professional,32,78,no,0,0,0,yes,no
3059,35,8,2,Undergraduate,20,0,yes,2,0,0,yes,no
3865,37,17,4,Undergraduate,107,0,no,0,0,0,yes,no
5075,37,35,4,Undergraduate,54,126,no,0,1,0,yes,no
5851,57,31,4,Advanced or Professional,8,115,no,0,0,0,yes,no
3143,52,13,3,Advanced or Professional,55,134,no,0,0,1,yes,no
2208,55,8,1,Undergraduate,56,154,no,0,1,0,no,no
4178,48,15,,Graduate,53,210,yes,0.6,0,0,no,no
3958,55,20,4,Graduate,58,103,no,0,0,0,no,no
5962,39,20,3,Undergraduate,11,139,yes,2.6,0,0,yes,no
5550,24,8,2,Graduate,93,0,yes,0,0,0,yes,no
4418,53,33,3,Advanced or Professional,35,0,no,0,0,0,yes,no
2787,32,1,2,Undergraduate,100,89,no,0,0,0,no,no
4221,36,18,2,Undergraduate,74,0,no,0,0,0,yes,no
3756,64,31,4,Undergraduate,130,171,no,0,0,0,yes,no
5327,58,1,3,Graduate,69,0,no,0,0,0,no,no
1930,40,20,4,Advanced or Professional,36,0,no,0,0,0,no,no
3434,42,19,1,Graduate,56,196,no,0,1,0,no,no
4703,42,31,4,Undergraduate,32,229,no,0,0,0,no,no
5125,33,16,4,Graduate,71,91,yes,0.9,0,0,yes,no
4103,36,5,4,Undergraduate,104,136,no,0,1,0,yes,no
5100,90,,6,Undergraduate,,75,yes,0.3,0,0,no,no
4118,58,40,4,Graduate,112,0,no,0,0,0,yes,no
1714,34,23,2,Undergraduate,173,0,yes,1.2,0,0,yes,no
2129,38,39,4,Graduate,163,373,no,0,0,0,no,yes
3256,27,35,1,Undergraduate,63,0,no,0,0,0,no,no
4032,43,23,1,Undergraduate,98,162,no,0,0,0,yes,no
5414,49,24,2,Undergraduate,97,0,no,0,0,0,no,no
3949,25,40,2,Graduate,93,0,no,0,0,0,no,no
3419,33,8,2,Undergraduate,115,0,yes,4.1,0,0,no,no
3708,49,34,2,Advanced or Professional,85,80,no,0,0,0,no,no
665,64,10,4,Graduate,62,0,no,0,0,0,no,no
3339,40,37,4,Undergraduate,120,0,no,0,0,0,yes,no
2257,43,6,3,Undergraduate,109,105,no,0,0,0,no,no
26,42,25,2,Advanced or Professional,177,170,no,0,0,0,yes,yes
1990,26,31,4,Graduate,73,350,no,0,0,0,yes,yes
1724,53,25,3,Undergraduate,39,93,yes,0.7,0,0,yes,no
5920,28,2,2,Advanced or Professional,77,0,no,0,0,0,no,no
2903,,17,6,Advanced or Professional,,143,no,0,0,0,yes,no
3976,58,33,3,Undergraduate,95,89,no,0,0,0,no,no
4354,65,42,1,Advanced or Professional,61,0,yes,2.7,0,0,no,no
5077,31,10,1,Undergraduate,36,151,no,0,0,0,no,no
1775,40,33,2,Advanced or Professional,30,103,no,0,0,0,yes,no
2755,92,,7,Undergraduate,,317,no,0,0,0,yes,no
1779,40,1,4,Advanced or Professional,46,137,no,0,0,0,yes,no
2686,62,34,2,Graduate,80,0,yes,0.7,0,1,no,no
3385,27,,,Graduate,50,0,no,0,0,0,yes,no
3323,44,15,3,Undergraduate,62,0,no,0,0,1,no,yes
4627,27,6,2,Advanced or Professional,67,92,yes,2.3,0,0,yes,no
3496,28,41,2,Undergraduate,53,0,no,0,0,0,yes,no
4420,46,31,4,Undergraduate,55,0,yes,3.2,0,0,yes,no
1742,26,36,1,Undergraduate,49,0,yes,1,1,0,yes,no
4933,42,21,3,Graduate,93,168,no,0,0,0,yes,no
5873,39,25,1,Advanced or Professional,59,92,no,0,0,0,no,no
3584,54,9,2,Undergraduate,68,0,yes,1.5,0,0,yes,no
908,,63,,Undergraduate,217,138,yes,6.8,0,0,yes,no
5245,67,12,2,Graduate,67,112,yes,2.4,1,0,yes,no
2352,58,30,2,Advanced or Professional,43,191,no,0,0,0,no,no
1268,90,,,Graduate,,153,no,0,0,0,yes,no
4594,62,17,3,Graduate,187,0,yes,4,0,0,yes,yes
1093,43,1,3,Graduate,89,157,yes,0.6,0,0,yes,no
2322,37,41,2,Undergraduate,85,0,no,0,0,0,yes,no
3374,56,10,2,Graduate,83,0,yes,4.4,0,0,yes,no
5462,29,3,2,Graduate,72,0,no,0,0,1,yes,no
2463,43,40,1,Advanced or Professional,59,135,no,0,0,0,yes,no
1029,60,37,3,Advanced or Professional,81,0,no,0,0,1,no,no
764,,,,Undergraduate,,195,no,0,0,0,yes,no
538,30,31,3,Advanced or Professional,63,0,no,0,0,0,no,no
4256,56,38,2,Graduate,80,0,yes,0.5,0,0,no,no
3953,45,8,1,Undergraduate,15,0,no,0,0,0,yes,no
1973,28,5,2,Graduate,17,0,no,0,0,0,yes,no
4308,26,39,1,Graduate,93,96,no,0,0,0,no,no
3990,45,28,3,Undergraduate,73,0,no,0,0,0,yes,no
5924,58,33,1,Graduate,41,0,no,0,0,0,no,no
1380,31,39,1,Undergraduate,114,0,yes,0.9,0,0,yes,no
5833,92,64,,Graduate,,264,yes,0.8,0,0,yes,no
5554,65,20,4,Graduate,183,202,no,0,0,0,no,no
4063,34,24,1,Graduate,35,201,yes,0.8,0,0,yes,no
784,41,20,3,Advanced or Professional,39,0,no,0,1,0,yes,no
1423,27,15,1,Undergraduate,130,289,yes,5.7,0,0,no,yes
2375,55,28,3,Advanced or Professional,172,493,no,0,0,1,yes,yes
21,38,39,2,Advanced or Professional,47,0,no,0,0,1,no,no
5421,31,26,4,Advanced or Professional,135,217,no,0,1,0,yes,yes
1310,29,13,2,Undergraduate,47,0,no,0,0,0,no,no
3519,44,1,1,Advanced or Professional,64,0,no,0,0,0,yes,no
1341,54,4,3,Advanced or Professional,168,249,yes,3.3,0,0,yes,yes
530,49,22,4,Undergraduate,9,0,no,0,1,0,no,no
465,47,20,4,Graduate,9,0,no,0,0,0,yes,no
2012,58,15,4,Advanced or Professional,122,0,no,0,0,0,yes,no
2130,35,19,3,Advanced or Professional,131,0,no,0,0,0,no,yes
115,48,24,4,Graduate,48,0,no,0,0,0,no,no
885,48,10,3,Undergraduate,75,0,no,0,0,0,yes,no
